Time,timeStamp,avgnoise,magRMS,maxnoise,temperature,totalAccel,xtRaccel,xtRv,ytRaccel,ytRv,ztRaccel,ztRv
2024-03-07 05:44:46,1.70979E+12,89.59164,"[{""N"":""591.3905""},{""N"":""612.4661""},{""N"":""1566.125""}]",89.59164,36.4375,3.18,1.207802,4.664783,2.291072,13.13329,1.85267,11.67134
2024-03-07 05:43:46,1.70979E+12,88.5455,"[{""N"":""507.9736""},{""N"":""688.0599""},{""N"":""1563.981""}]",88.5455,36.4375,3.27,1.352369,6.763879,2.188621,12.85592,2.018691,12.90016
2024-03-07 05:42:46,1.70979E+12,89.51051,"[{""N"":""501.0767""},{""N"":""709.9436""},{""N"":""1541.611""}]",89.51051,36.4375,3.07,1.155849,4.109641,2.194556,12.18658,1.811115,11.01199
2024-03-07 05:41:46,1.70979E+12,90.73491,"[{""N"":""581.8432""},{""N"":""563.6462""},{""N"":""1549.949""}]",90.73491,36.4375,3.16,1.299939,5.990215,2.148674,11.71491,1.912605,11.63997
2024-03-07 05:40:46,1.70979E+12,87.33985,"[{""N"":""546.7642""},{""N"":""599.3472""},{""N"":""1591.776""}]",87.33985,36.4375,3.15,1.253935,5.640731,2.179075,12.27533,1.903557,11.91758
2024-03-07 05:39:46,1.70979E+12,89.56949,"[{""N"":""605.353""},{""N"":""591.8033""},{""N"":""1576.757""}]",89.56949,36.4375,3.01,1.070411,4.075726,2.168907,12.1425,1.796697,10.90527
2024-03-07 05:38:46,1.70979E+12,88.66877,"[{""N"":""577.8067""},{""N"":""580.4525""},{""N"":""1587.316""}]",88.66877,36.375,3.23,1.375217,6.630734,2.153437,12.38025,1.972966,12.48612
2024-03-07 05:37:46,1.70979E+12,88.76028,"[{""N"":""609.139""},{""N"":""592.2229""},{""N"":""1574.281""}]",88.76028,36.375,3.07,1.237297,5.445519,2.123959,11.99949,1.847295,11.62228
2024-03-07 05:36:46,1.70979E+12,89.30383,"[{""N"":""578.9985""},{""N"":""581.4953""},{""N"":""1582.69""}]",89.30383,36.3125,3.02,1.123558,4.278407,2.152423,12.23211,1.801278,11.05116
2024-03-07 05:35:46,1.70979E+12,88.85965,"[{""N"":""599.8442""},{""N"":""612.024""},{""N"":""1577.38""}]",88.85965,36.25,3.02,1.220013,5.474499,2.08551,11.71228,1.80651,11.25605
2024-03-07 05:34:46,1.70979E+12,87.39573,"[{""N"":""596.8918""},{""N"":""566.7673""},{""N"":""1563.58""}]",87.39573,36.25,3.07,1.164852,4.929535,2.151089,12.08018,1.849439,11.29271
2024-03-07 05:33:46,1.70979E+12,87.3527,"[{""N"":""610.8767""},{""N"":""614.71""},{""N"":""1599.373""}]",87.3527,36.1875,3.16,1.305316,5.873703,2.172329,12.23369,1.88939,11.87077
2024-03-07 05:32:46,1.70979E+12,91.00523,"[{""N"":""586.688""},{""N"":""579.5361""},{""N"":""1567.854""}]",91.00523,36.1875,3.05,1.191992,5.324314,2.137918,11.93912,1.817078,11.20637
2024-03-07 05:31:46,1.70979E+12,87.12503,"[{""N"":""609.6961""},{""N"":""606.8375""},{""N"":""1578.085""}]",87.12503,36.1875,3.1,1.232633,5.551189,2.133635,12.03026,1.88598,11.67924
2024-03-07 05:30:46,1.70979E+12,88.99396,"[{""N"":""584.4221""},{""N"":""579.7729""},{""N"":""1581.795""}]",88.99396,36.125,3.02,1.115708,4.234262,2.164469,12.54657,1.780976,11.21117
2024-03-07 05:29:46,1.70979E+12,87.95996,"[{""N"":""568.0262""},{""N"":""606.6714""},{""N"":""1535.834""}]",87.95996,36.125,3.11,1.109572,4.380108,2.23886,13.00187,1.845633,11.51387
2024-03-07 05:28:46,1.70979E+12,89.49147,"[{""N"":""598.9821""},{""N"":""572.8903""},{""N"":""1576.711""}]",89.49147,36.0625,3.12,1.268749,5.339871,2.164679,11.80211,1.856768,11.369
2024-03-07 05:27:45,1.70979E+12,88.62341,"[{""N"":""531.1417""},{""N"":""684.3272""},{""N"":""1571.034""}]",88.62341,36.0625,3.03,1.157848,4.022668,2.176364,11.95072,1.764943,10.77451
2024-03-07 05:26:46,1.70979E+12,88.51517,"[{""N"":""570.0411""},{""N"":""609.158""},{""N"":""1540.583""}]",88.51517,36.0625,3.21,1.327528,6.159449,2.19208,12.23582,1.937694,12.13149
2024-03-07 05:25:45,1.70979E+12,90.31612,"[{""N"":""517.8691""},{""N"":""700.4854""},{""N"":""1592.783""}]",90.31612,36.0625,3,1.214632,5.375965,2.08898,11.80069,1.777821,11.08627
2024-03-07 05:24:46,1.70979E+12,90.89359,"[{""N"":""608.0279""},{""N"":""600.0556""},{""N"":""1610.768""}]",90.89359,36,3.17,1.319769,5.857051,2.157855,11.96831,1.916771,11.7509
2024-03-07 05:23:47,1.70979E+12,89.10361,"[{""N"":""541.3809""},{""N"":""605.9391""},{""N"":""1610.552""}]",89.10361,36,3.05,1.196038,4.638331,2.14258,11.86043,1.803266,10.92823
2024-03-07 05:22:46,1.70979E+12,87.60746,"[{""N"":""599.4012""},{""N"":""577.8522""},{""N"":""1569.373""}]",87.60746,36,3.01,1.166689,4.392799,2.127659,12.1279,1.780238,11.01562
2024-03-07 05:21:47,1.70979E+12,86.79918,"[{""N"":""580.6792""},{""N"":""570.1285""},{""N"":""1573.487""}]",86.79918,35.9375,3.24,1.267197,5.629651,2.262623,12.61326,1.944828,11.93567
2024-03-07 05:20:46,1.70979E+12,87.10036,"[{""N"":""553.0607""},{""N"":""646.2731""},{""N"":""1557.79""}]",87.10036,35.875,3.11,1.244827,5.597913,2.128094,11.81324,1.900465,11.62821
2024-03-07 05:19:47,1.70979E+12,89.83792,"[{""N"":""591.7986""},{""N"":""591.8974""},{""N"":""1567.5""}]",89.83792,35.875,2.94,1.123756,4.773027,2.060154,11.37653,1.768506,10.68902
2024-03-07 05:18:46,1.70979E+12,87.17304,"[{""N"":""508.5454""},{""N"":""697.3745""},{""N"":""1563.502""}]",87.17304,35.875,3.14,1.237045,5.019898,2.19544,12.80412,1.87025,11.86634
2024-03-07 05:17:47,1.70979E+12,88.44444,"[{""N"":""535.8825""},{""N"":""674.8514""},{""N"":""1563.882""}]",88.44444,35.875,3.06,1.237594,6.101293,2.079921,11.86966,1.87432,11.62685
2024-03-07 05:15:27,1.70979E+12,87.31877,"[{""N"":""604.8062""},{""N"":""582.8224""},{""N"":""1588.191""}]",87.31877,35.875,3.08,1.265228,6.041285,2.081165,12.04537,1.893101,12.00897
2024-03-07 05:14:26,1.70979E+12,89.28858,"[{""N"":""553.2985""},{""N"":""660.8286""},{""N"":""1579.078""}]",89.28858,35.875,3.03,1.22263,5.201013,2.092232,11.75886,1.817889,11.20168
2024-03-07 05:13:27,1.70979E+12,87.14088,"[{""N"":""611.4706""},{""N"":""590.8606""},{""N"":""1594.346""}]",87.14088,35.875,2.97,1.095214,4.215219,2.1415,11.79866,1.74936,10.57204
2024-03-07 05:12:26,1.70979E+12,88.9699,"[{""N"":""572.9052""},{""N"":""648.228""},{""N"":""1580.856""}]",88.9699,35.8125,3.16,1.296451,4.384314,2.261136,11.94308,1.782069,10.7485
2024-03-07 05:11:27,1.70979E+12,87.56579,"[{""N"":""595.5404""},{""N"":""576.7742""},{""N"":""1589.093""}]",87.56579,35.8125,3,1.10459,4.395836,2.132374,12.09622,1.795012,11.02924
2024-03-07 05:10:26,1.70979E+12,87.65976,"[{""N"":""600.6055""},{""N"":""596.0071""},{""N"":""1585.88""}]",87.65976,35.8125,3,1.183366,5.15436,2.092133,11.29352,1.796951,10.83059
2024-03-07 05:09:27,1.70979E+12,87.63164,"[{""N"":""556.366""},{""N"":""583.1725""},{""N"":""1590.59""}]",87.63164,35.75,3.11,1.228006,5.725144,2.140168,12.43628,1.885074,11.94529
2024-03-07 05:08:26,1.70979E+12,88.42542,"[{""N"":""591.9284""},{""N"":""571.4969""},{""N"":""1571.535""}]",88.42542,35.75,3.29,1.375452,6.417295,2.255489,12.64115,1.954341,12.50018
2024-03-07 05:07:27,1.70979E+12,90.97549,"[{""N"":""531.8774""},{""N"":""668.1444""},{""N"":""1649.906""}]",90.97549,35.6875,2.92,1.035732,3.460478,2.142336,11.85255,1.691427,10.36473
2024-03-07 05:06:26,1.70979E+12,92.62421,"[{""N"":""519.8976""},{""N"":""635.8547""},{""N"":""1601.636""}]",92.62421,35.6875,3.11,1.275574,5.777237,2.131078,11.97758,1.876735,11.83528
2024-03-07 05:05:27,1.70979E+12,91.15591,"[{""N"":""538.0109""},{""N"":""685.7684""},{""N"":""1593.395""}]",91.15591,35.6875,2.93,1.10489,4.685399,2.070244,11.41311,1.752373,10.5866
2024-03-07 05:04:26,1.70979E+12,92.57844,"[{""N"":""521.4321""},{""N"":""703.8807""},{""N"":""1594.649""}]",92.57844,35.625,3.02,1.215537,5.703192,2.051581,11.58022,1.845044,11.45992
2024-03-07 05:03:27,1.70979E+12,88.63156,"[{""N"":""602.1921""},{""N"":""585.5099""},{""N"":""1581.224""}]",88.63156,35.625,2.96,1.125484,4.249976,2.122735,12.18066,1.735613,10.95956
2024-03-07 05:02:26,1.70979E+12,88.94112,"[{""N"":""581.1396""},{""N"":""612.2568""},{""N"":""1567.329""}]",88.94112,35.625,2.98,1.169322,5.872219,2.03603,11.8394,1.829216,11.56842
2024-03-07 05:01:27,1.70979E+12,91.56151,"[{""N"":""586.2491""},{""N"":""570.6194""},{""N"":""1582.528""}]",91.56151,35.625,2.93,1.072615,3.821729,2.128551,12.35123,1.707474,10.81851
2024-03-07 05:00:26,1.70979E+12,90.43238,"[{""N"":""579.8046""},{""N"":""621.5558""},{""N"":""1568.34""}]",90.43238,35.5625,2.97,1.147396,4.221156,2.116628,11.58744,1.737745,10.53307
2024-03-07 04:59:27,1.70979E+12,87.91989,"[{""N"":""588.0518""},{""N"":""565.7322""},{""N"":""1549.119""}]",87.91989,35.5,3.16,1.280847,5.915523,2.191083,12.12978,1.879984,11.87314
2024-03-07 04:58:26,1.70979E+12,88.32681,"[{""N"":""542.118""},{""N"":""666.6477""},{""N"":""1573.979""}]",88.32681,35.5,2.98,1.17649,4.324475,2.130283,11.45177,1.719322,10.43429
2024-03-07 04:57:27,1.70979E+12,92.51997,"[{""N"":""589.9299""},{""N"":""617.3211""},{""N"":""1594.803""}]",92.51997,35.4375,3.09,1.260044,5.038762,2.15242,12.01925,1.816406,11.35038
2024-03-07 04:56:26,1.70979E+12,88.41219,"[{""N"":""537.6414""},{""N"":""688.2194""},{""N"":""1593.959""}]",88.41219,35.4375,3.16,1.361231,5.86741,2.13227,11.64112,1.901758,11.58385
2024-03-07 04:55:27,1.70979E+12,92.0414,"[{""N"":""610.3119""},{""N"":""591.6024""},{""N"":""1607.623""}]",92.0414,35.375,3.15,1.294988,5.941621,2.189769,11.83655,1.86166,11.43107
2024-03-07 04:54:26,1.70979E+12,88.04632,"[{""N"":""529.5977""},{""N"":""685.3887""},{""N"":""1564.226""}]",88.04632,35.375,2.98,1.144029,4.029782,2.150265,11.70964,1.721497,10.29946
2024-03-07 04:53:27,1.70979E+12,88.61935,"[{""N"":""566.9722""},{""N"":""632.6569""},{""N"":""1564.261""}]",88.61935,35.375,3.01,1.182829,4.149925,2.152985,12.0053,1.737599,10.7373
2024-03-07 04:52:26,1.70979E+12,88.51418,"[{""N"":""517.6288""},{""N"":""693.5833""},{""N"":""1594.265""}]",88.51418,35.3125,2.9,1.094548,4.023968,2.067436,11.48205,1.711237,10.36529
2024-03-07 04:51:27,1.70979E+12,89.22519,"[{""N"":""537.2872""},{""N"":""685.3953""},{""N"":""1579.819""}]",89.22519,35.3125,3.07,1.132121,4.705351,2.190694,12.01462,1.831137,11.09673
2024-03-07 04:50:26,1.70979E+12,91.97108,"[{""N"":""517.8574""},{""N"":""694.9479""},{""N"":""1592.499""}]",91.97108,35.25,3.07,1.211542,5.309618,2.131488,11.52676,1.846721,11.21964
2024-03-07 04:49:27,1.70979E+12,89.77833,"[{""N"":""574.2227""},{""N"":""628.6253""},{""N"":""1579.841""}]",89.77833,35.25,3.17,1.349546,6.015306,2.150795,12.06498,1.889891,11.91174
2024-03-07 04:48:26,1.70979E+12,89.93438,"[{""N"":""526.0582""},{""N"":""693.511""},{""N"":""1588.23""}]",89.93438,35.25,3.01,1.234821,5.799964,2.050129,11.9861,1.82182,11.6054
2024-03-07 04:47:26,1.70979E+12,87.84275,"[{""N"":""580.4215""},{""N"":""623.811""},{""N"":""1566.879""}]",87.84275,35.1875,3.08,1.250113,5.551931,2.128978,11.43141,1.844692,11.22848
2024-03-07 04:45:07,1.70979E+12,87.06734,"[{""N"":""527.8961""},{""N"":""607.1203""},{""N"":""1589.477""}]",87.06734,35.1875,2.94,1.103344,4.222302,2.093237,11.6829,1.744858,10.70729
2024-03-07 04:44:08,1.70979E+12,90.68953,"[{""N"":""512.2653""},{""N"":""677.9839""},{""N"":""1592.372""}]",90.68953,35.125,2.97,1.130971,4.676499,2.086753,12.00826,1.783792,11.1478
2024-03-07 04:43:07,1.70979E+12,88.31686,"[{""N"":""571.6664""},{""N"":""571.6119""},{""N"":""1581.042""}]",88.31686,35.125,2.9,1.108549,4.374115,2.060064,11.73132,1.706865,10.70139
2024-03-07 04:42:07,1.70979E+12,88.40426,"[{""N"":""531.1636""},{""N"":""626.2173""},{""N"":""1606.967""}]",88.40426,35.0625,3.03,1.216271,5.273354,2.099072,11.54669,1.819135,11.2107
2024-03-07 04:41:07,1.70979E+12,88.22494,"[{""N"":""603.5349""},{""N"":""572.9966""},{""N"":""1580.927""}]",88.22494,35.0625,3.02,1.231805,5.107647,2.102644,11.16624,1.784943,10.79337
2024-03-07 04:40:07,1.70979E+12,88.30344,"[{""N"":""521.3943""},{""N"":""598.73""},{""N"":""1556.691""}]",88.30344,35,2.82,1.079499,4.233631,1.998734,11.41092,1.673119,10.37687
2024-03-07 04:39:07,1.70979E+12,88.01563,"[{""N"":""589.4631""},{""N"":""576.6198""},{""N"":""1537.412""}]",88.01563,34.9375,2.98,1.216732,5.532846,2.046676,11.62598,1.795901,11.39861
2024-03-07 04:38:07,1.70979E+12,89.95244,"[{""N"":""585.8834""},{""N"":""565.3599""},{""N"":""1543.59""}]",89.95244,34.9375,3,1.255679,5.34056,2.068027,11.1446,1.772767,10.77214
2024-03-07 04:37:07,1.70979E+12,89.88226,"[{""N"":""518.9254""},{""N"":""681.0242""},{""N"":""1542.726""}]",89.88226,34.9375,3.17,1.343673,6.25485,2.181526,11.76865,1.868591,11.65077
2024-03-07 04:36:07,1.70979E+12,87.25105,"[{""N"":""545.8996""},{""N"":""657.8179""},{""N"":""1540.04""}]",87.25105,34.875,3.13,1.311616,5.626991,2.155703,11.6843,1.859217,11.5318
2024-03-07 04:35:07,1.70979E+12,89.21988,"[{""N"":""502.9049""},{""N"":""639.2083""},{""N"":""1554.088""}]",89.21988,34.8125,2.99,1.186499,4.903873,2.095014,11.43391,1.779859,10.76292
2024-03-07 04:34:07,1.70979E+12,88.91134,"[{""N"":""507.5457""},{""N"":""664.4643""},{""N"":""1568.764""}]",88.91134,34.8125,3.05,1.239843,5.704517,2.086665,11.47183,1.839571,11.34169
2024-03-07 04:33:06,1.70979E+12,88.80608,"[{""N"":""575.4289""},{""N"":""562.287""},{""N"":""1516.802""}]",88.80608,34.75,2.94,1.168333,4.795896,2.091721,11.44114,1.706028,10.53954
2024-03-07 04:32:07,1.70979E+12,91.64603,"[{""N"":""597.7964""},{""N"":""584.7075""},{""N"":""1561.467""}]",91.64603,34.75,3.1,1.307304,5.69196,2.107467,11.48705,1.858586,11.30586
2024-03-07 04:31:06,1.70979E+12,88.0702,"[{""N"":""496.1226""},{""N"":""665.2053""},{""N"":""1550.005""}]",88.0702,34.75,3.08,1.194956,5.117601,2.15606,12.28951,1.85171,11.57541
2024-03-07 04:30:07,1.70979E+12,92.38495,"[{""N"":""502.7811""},{""N"":""644.1315""},{""N"":""1569.623""}]",92.38495,34.6875,3.08,1.222868,4.714583,2.152674,11.82978,1.834776,11.15086
2024-03-07 04:29:06,1.70979E+12,88.73532,"[{""N"":""565.2142""},{""N"":""615.1387""},{""N"":""1530.467""}]",88.73532,34.6875,3.03,1.194126,4.56491,2.163062,11.46204,1.757668,10.56519
2024-03-07 04:28:07,1.70979E+12,89.56278,"[{""N"":""577.6218""},{""N"":""608.9387""},{""N"":""1556.741""}]",89.56278,34.625,3.2,1.321526,5.823197,2.196494,12.05196,1.916993,11.8754
2024-03-07 04:27:06,1.70979E+12,87.85226,"[{""N"":""510.8486""},{""N"":""647.3304""},{""N"":""1560.392""}]",87.85226,34.625,3.2,1.328223,6.041189,2.19653,12.02893,1.915134,11.99257
2024-03-07 04:26:07,1.70979E+12,88.83847,"[{""N"":""500.832""},{""N"":""673.4104""},{""N"":""1559.438""}]",88.83847,34.625,3.17,1.34235,6.22041,2.148346,11.57863,1.906984,11.56978
2024-03-07 04:25:06,1.70979E+12,90.56356,"[{""N"":""575.2252""},{""N"":""591.3159""},{""N"":""1530.735""}]",90.56356,34.5625,3.3,1.391227,6.292591,2.246957,12.34218,1.96944,12.32638
2024-03-07 04:24:07,1.70979E+12,88.34256,"[{""N"":""521.0242""},{""N"":""661.5448""},{""N"":""1518.007""}]",88.34256,34.5625,2.98,1.101827,4.493521,2.137944,11.85338,1.760282,10.87105
2024-03-07 04:23:08,1.70979E+12,88.08446,"[{""N"":""499.112""},{""N"":""702.9992""},{""N"":""1537.733""}]",88.08446,34.5625,3.18,1.311028,5.872354,2.172264,12.01739,1.924421,11.87526
2024-03-07 04:22:07,1.70979E+12,89.26768,"[{""N"":""593.3423""},{""N"":""576.4963""},{""N"":""1543.706""}]",89.26768,34.5,2.99,1.166846,4.79498,2.109731,11.71399,1.771682,11.06584
2024-03-07 04:21:08,1.70979E+12,89.63779,"[{""N"":""569.5658""},{""N"":""601.1715""},{""N"":""1528.636""}]",89.63779,34.4375,2.97,1.147753,4.289439,2.094491,11.70564,1.761379,10.8032
2024-03-07 04:20:07,1.70979E+12,86.75523,"[{""N"":""509.1992""},{""N"":""600.9269""},{""N"":""1525.002""}]",86.75523,34.4375,3.09,1.249561,5.403803,2.185578,11.7748,1.79919,11.02802
2024-03-07 04:19:08,1.70979E+12,88.27732,"[{""N"":""540.2036""},{""N"":""565.18""},{""N"":""1511.417""}]",88.27732,34.375,2.95,1.126032,4.138932,2.124049,11.46991,1.709387,10.29279
2024-03-07 04:18:07,1.70979E+12,87.16244,"[{""N"":""485.8222""},{""N"":""693.6439""},{""N"":""1513.948""}]",87.16244,34.375,2.95,1.08946,4.080201,2.117937,12.2182,1.735857,10.85104
2024-03-07 04:17:08,1.70979E+12,88.85131,"[{""N"":""502.55""},{""N"":""655.2296""},{""N"":""1566.219""}]",88.85131,34.3125,2.96,1.104891,4.233465,2.115273,12.13569,1.756954,11.08201
2024-03-07 04:14:48,1.70978E+12,86.74177,"[{""N"":""517.712""},{""N"":""675.0859""},{""N"":""1520.275""}]",86.74177,34.3125,3.19,1.336155,5.817862,2.192952,11.95937,1.889917,11.78742
2024-03-07 04:13:47,1.70978E+12,89.08022,"[{""N"":""582.0016""},{""N"":""563.3258""},{""N"":""1514.253""}]",89.08022,34.25,3.23,1.316515,5.545904,2.239318,12.42749,1.92779,11.91881
2024-03-07 04:12:48,1.70978E+12,88.99493,"[{""N"":""533.5899""},{""N"":""647.6256""},{""N"":""1507.443""}]",88.99493,34.25,2.88,1.128314,3.90632,2.051546,11.25066,1.683454,10.34396
2024-03-07 04:11:47,1.70978E+12,91.74119,"[{""N"":""440.5796""},{""N"":""692.9885""},{""N"":""1370.674""}]",91.74119,34.25,3.2,1.322259,6.049711,2.189522,12.09624,1.927505,11.87801
2024-03-07 04:10:48,1.70978E+12,88.7143,"[{""N"":""507.6095""},{""N"":""528.9767""},{""N"":""1327.99""}]",88.7143,34.1875,2.99,1.084196,3.813289,2.154735,12.05697,1.762747,10.68429
2024-03-07 04:09:47,1.70978E+12,91.72052,"[{""N"":""433.7497""},{""N"":""675.9646""},{""N"":""1314.452""}]",91.72052,34.1875,3.01,1.196968,5.20284,2.109137,11.49373,1.788943,10.87527
2024-03-07 04:08:48,1.70978E+12,89.10837,"[{""N"":""501.4067""},{""N"":""568.9293""},{""N"":""1323.326""}]",89.10837,34.125,3.15,1.273937,5.970785,2.179434,11.78538,1.876081,11.60493
2024-03-07 04:07:47,1.70978E+12,88.77489,"[{""N"":""409.9508""},{""N"":""666.6223""},{""N"":""1313.817""}]",88.77489,34.125,2.98,1.125728,4.237724,2.109437,11.81335,1.77597,10.85504
2024-03-07 04:06:48,1.70978E+12,89.4475,"[{""N"":""406.7423""},{""N"":""678.5219""},{""N"":""1298.197""}]",89.4475,34.125,3.11,1.162245,4.761235,2.225636,12.31507,1.831431,11.29437
2024-03-07 04:05:47,1.70978E+12,90.39862,"[{""N"":""484.0859""},{""N"":""520.7913""},{""N"":""1312.306""}]",90.39862,34.125,3.17,1.307354,5.922403,2.17303,11.97429,1.907433,11.81575
2024-03-07 04:04:48,1.70978E+12,87.38282,"[{""N"":""416.4566""},{""N"":""608.0825""},{""N"":""1308.546""}]",87.38282,34.0625,2.99,1.180137,4.797076,2.115729,11.93668,1.748619,11.01157
2024-03-07 04:03:47,1.70978E+12,89.0223,"[{""N"":""489.101""},{""N"":""523.0802""},{""N"":""1302.889""}]",89.0223,34.0625,3.15,1.240708,5.883801,2.19055,12.36141,1.895211,11.84516
2024-03-07 04:02:48,1.70978E+12,89.61391,"[{""N"":""454.6278""},{""N"":""535.7639""},{""N"":""1310.376""}]",89.61391,34,2.99,1.121437,4.190541,2.158557,12.10413,1.740847,10.92616
2024-03-07 04:01:47,1.70978E+12,90.4699,"[{""N"":""485.228""},{""N"":""567.0377""},{""N"":""1288.642""}]",90.4699,34,3.09,1.28802,5.658171,2.134732,11.38153,1.822409,11.04951
2024-03-07 04:00:48,1.70978E+12,88.50771,"[{""N"":""491.0281""},{""N"":""519.7495""},{""N"":""1312.526""}]",88.50771,33.9375,3.12,1.232059,5.164894,2.194339,11.98524,1.839407,11.292
2024-03-07 03:59:47,1.70978E+12,90.63536,"[{""N"":""521.7269""},{""N"":""534.4842""},{""N"":""1361.906""}]",90.63536,33.9375,3.01,1.161437,4.114076,2.169727,11.83992,1.726654,10.60519
2024-03-07 03:58:48,1.70978E+12,89.15582,"[{""N"":""443.9358""},{""N"":""686.8643""},{""N"":""1373.935""}]",89.15582,33.9375,3.12,1.321761,5.924432,2.101439,11.43774,1.884356,11.48987
2024-03-07 03:57:47,1.70978E+12,89.14697,"[{""N"":""529.1876""},{""N"":""575.0833""},{""N"":""1392.33""}]",89.14697,33.875,2.9,1.109664,4.044534,2.067219,11.76578,1.70534,10.64493
2024-03-07 03:56:48,1.70978E+12,93.90501,"[{""N"":""442.5152""},{""N"":""677.6606""},{""N"":""1349.917""}]",93.90501,33.875,3.23,1.279308,5.164217,2.298037,12.61307,1.871856,11.64226
2024-03-07 03:55:47,1.70978E+12,88.3298,"[{""N"":""483.4779""},{""N"":""623.6647""},{""N"":""1370.063""}]",88.3298,33.8125,3.04,1.114042,4.190995,2.19411,12.68401,1.793123,11.34709
2024-03-07 03:54:48,1.70978E+12,85.98641,"[{""N"":""442.1932""},{""N"":""677.4695""},{""N"":""1394.974""}]",85.98641,33.8125,3.06,1.25914,5.632116,2.101729,11.95105,1.827577,11.5679
2024-03-07 03:53:47,1.70978E+12,91.84707,"[{""N"":""461.0491""},{""N"":""680.1083""},{""N"":""1388.679""}]",91.84707,33.8125,3.23,1.395327,6.650236,2.185438,12.14336,1.919784,12.05899
2024-03-07 03:52:48,1.70978E+12,87.84228,"[{""N"":""449.1697""},{""N"":""676.7764""},{""N"":""1395.092""}]",87.84228,33.8125,3.19,1.305105,5.889406,2.205312,11.80147,1.906966,11.49098
2024-03-07 03:51:47,1.70978E+12,89.90513,"[{""N"":""500.6305""},{""N"":""612.9131""},{""N"":""1379.42""}]",89.90513,33.75,3.09,1.270648,5.502187,2.157372,11.18009,1.807262,10.95788
2024-03-07 03:50:48,1.70978E+12,87.38408,"[{""N"":""450.7178""},{""N"":""678.9677""},{""N"":""1386.775""}]",87.38408,33.6875,3.08,1.2003,5.293256,2.141696,12.08372,1.866798,11.61006
2024-03-07 03:49:47,1.70978E+12,95.26443,"[{""N"":""532.5891""},{""N"":""561.0792""},{""N"":""1402.135""}]",95.26443,33.6875,3.08,1.278015,5.780361,2.092795,11.5339,1.860931,11.51375
2024-03-07 03:48:48,1.70978E+12,89.24866,"[{""N"":""509.2227""},{""N"":""608.9647""},{""N"":""1399.087""}]",89.24866,33.6875,3.07,1.173758,4.974053,2.186276,11.75629,1.815338,10.9879
2024-03-07 03:47:47,1.70978E+12,88.66274,"[{""N"":""470.0764""},{""N"":""589.4173""},{""N"":""1407.855""}]",88.66274,33.6875,2.97,1.122298,4.312401,2.115159,11.54109,1.759712,10.57542
2024-03-07 03:46:48,1.70978E+12,86.81598,"[{""N"":""473.853""},{""N"":""583.1049""},{""N"":""1394.906""}]",86.81598,33.625,3,1.203066,5.501712,2.061316,11.56806,1.818179,11.36676
2024-03-07 03:44:28,1.70978E+12,88.25989,"[{""N"":""534.0376""},{""N"":""571.8165""},{""N"":""1407.139""}]",88.25989,33.625,3.04,1.251497,5.458276,2.104505,11.84581,1.800256,11.26963
2024-03-07 03:43:28,1.70978E+12,86.51079,"[{""N"":""456.5606""},{""N"":""646.6037""},{""N"":""1423.082""}]",86.51079,33.625,3.12,1.312734,6.123254,2.124347,11.75434,1.868538,11.7264
2024-03-07 03:42:28,1.70978E+12,86.41582,"[{""N"":""456.9579""},{""N"":""654.1002""},{""N"":""1426.991""}]",86.41582,33.625,3.01,1.114527,4.626667,2.135608,11.76074,1.797808,10.91202
2024-03-07 03:41:28,1.70978E+12,88.94714,"[{""N"":""544.5976""},{""N"":""555.7731""},{""N"":""1421.962""}]",88.94714,33.5625,3.08,1.271621,5.543889,2.110287,11.41429,1.848035,11.23629
2024-03-07 03:40:28,1.70978E+12,89.86826,"[{""N"":""538.2005""},{""N"":""563.8946""},{""N"":""1398.262""}]",89.86826,33.5625,3.33,1.382576,6.224477,2.291409,12.53811,1.984745,12.29985
2024-03-07 03:39:28,1.70978E+12,88.69455,"[{""N"":""454.8383""},{""N"":""656.0737""},{""N"":""1409.49""}]",88.69455,33.5625,3.04,1.235333,5.110023,2.116959,11.54487,1.798007,10.95478
2024-03-07 03:38:28,1.70978E+12,88.7385,"[{""N"":""452.856""},{""N"":""667.86""},{""N"":""1411.491""}]",88.7385,33.5625,3.24,1.357158,6.468345,2.192429,12.2664,1.96711,12.23051
2024-03-07 03:37:28,1.70978E+12,89.69563,"[{""N"":""544.5031""},{""N"":""544.9554""},{""N"":""1400.944""}]",89.69563,33.5625,3.22,1.327204,6.1466,2.206998,12.45484,1.940787,12.37191
2024-03-07 03:36:28,1.70978E+12,88.7867,"[{""N"":""534.6316""},{""N"":""534.3292""},{""N"":""1399.256""}]",88.7867,33.5,3.23,1.330176,6.491268,2.175666,12.70334,1.980804,12.70905
